CMPD_CHEMBLID,MOLREGNO,PARENT_CMPD_CHEMBLID,PARENT_MOLREGNO,MOL_PREF_NAME,COMPOUND_KEY,MOLWEIGHT,ALOGP,PSA,NUM_RO5_VIOLATIONS,CANONICAL_SMILES,ACTIVITY_ID,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,PCHEMBL_VALUE,PUBLISHED_TYPE,PUBLISHED_RELATION,PUBLISHED_VALUE,PUBLISHED_UNITS,ACTIVITY_COMMENT,DATA_VALIDITY_COMMENT,POTENTIAL_DUPLICATE,BAO_ENDPOINT,UO_UNITS,QUDT_UNITS,ASSAY_ID,ASSAY_CHEMBLID,ASSAY_TYPE,DESCRIPTION,ASSAY_SRC_ID,ASSAY_SRC_DESCRIPTION,ASSAY_ORGANISM,ASSAY_STRAIN,ASSAY_TAX_ID,CURATED_BY,BAO_FORMAT,TID,TARGET_CHEMBLID,TARGET_TYPE,PROTEIN_ACCESSION,PREF_NAME,ORGANISM,CONFIDENCE_SCORE,TARGET_MAPPING,APD_NAME,APD_CONFIDENCE,DOC_ID,DOC_CHEMBLID,PUBMED_ID,JOURNAL,YEAR,VOLUME,ISSUE,FIRST_PAGE,CELL_ID,CELL_CHEMBL_ID,CELL_NAME,ACTIVITY_PARAMS,ACTIVITY_PROPS
CHEMBL202155,338955,CHEMBL202155,338955,,10a,384.3,4.07,57.61,0.0,CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)c(C)c2,1681731,IC50,=,40.0,nM,7.4,IC50,=,40.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,333816,CHEMBL865275,F,Inhibition of binding to ER in Ad5-wt-ER-infected HAECT1 cells by NF-kappaB-mediated luciferase reporter,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,30683,CHEMBL1149456,16300947.0,Bioorg. Med. Chem. Lett.,2006.0,16.0,4.0,854.0,,,,,
CHEMBL442249,410184,CHEMBL442249,410184,,11c,539.72,6.48,77.59,2.0,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3ccc(OCCCN4CCCCC4)cc23)c5ccccc5,2022420,IC50,=,40.0,nM,7.4,IC50,=,40.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,454488,CHEMBL886514,B,Displacement of [3H]estradiol from full length human recombinant ERalpha after 3 hrs by scintillation proximity assay,1,Scientific Literature,Homo sapiens,,9606.0,Intermediate,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,37453,CHEMBL1139144,17289385.0,Bioorg. Med. Chem. Lett.,2007.0,17.0,8.0,2322.0,,,,,
CHEMBL380469,350856,CHEMBL380469,350856,,25,332.44,5.4,37.3,1.0,CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)c4ccccc4,1747379,IC50,=,41.0,nM,7.39,IC50,=,41.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,371967,CHEMBL852960,B,Binding affinity to ERalpha by scintillation proximity assay,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,31399,CHEMBL1138102,16632357.0,Bioorg. Med. Chem. Lett.,2006.0,16.0,13.0,3489.0,,,,,
CHEMBL90008,149599,CHEMBL90008,149599,,6d,267.37,4.15,23.47,0.0,CC(C)C1N(CCc2cc(O)ccc12)c3ccccc3,1098516,IC50,=,42.7,nM,7.37,IC50,=,42.7,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,67500,CHEMBL679891,B,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,1,Scientific Literature,,,,Expert,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,8,Homologous protein,,,6360,CHEMBL1146753,15125923.0,Bioorg. Med. Chem. Lett.,2004.0,14.0,11.0,2729.0,,,,,
CHEMBL192876,323085,CHEMBL192876,323085,,45,305.16,5.22,40.46,1.0,Oc1ccc(cc1)c2cc(Cl)c3c(Cl)c(O)ccc3c2,1511410,IC50,=,43.0,nM,7.37,IC50,=,43.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306245,CHEMBL831155,B,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21284,CHEMBL1139538,15943471.0,J. Med. Chem.,2005.0,48.0,12.0,3953.0,,,,,
CHEMBL491705,461602,CHEMBL491705,461602,EBENFURAN II,"2, ebenfuran II",300.27,3.04,100.13,0.0,COc1cc(O)c2c(C=O)c(oc2c1)c3ccc(O)cc3O,2546313,IC50,=,43.0,nM,7.37,IC50,=,0.043,uM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,526667,CHEMBL968170,B,Displacement of [3H]estradiol from estrogen receptor,1,Scientific Literature,,,,Intermediate,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,8,Homologous protein,,,43645,CHEMBL1155648,11141112.0,J. Nat. Prod.,2000.0,63.0,12.0,1672.0,,,,,
CHEMBL3623000,1966687,CHEMBL3623000,1966687,,24b,404.51,4.23,76.56,0.0,C[C@@H](CO)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c4ccc(\C=C\C(=O)O)cc4,15740542,IC50,=,45.71,nM,7.34,pIC50,=,7.34,,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1519262,CHEMBL3624759,B,Antagonist activity at ERalpha receptor in human MCF7 cells,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,93687,CHEMBL3621041,26407012.0,J. Med. Chem.,2015.0,58.0,20.0,8128.0,491.0,CHEMBL3308403,MCF7,,
CHEMBL523477,461601,CHEMBL523477,461601,EBENFURAN I,"1, ebenfuran I",272.26,3.23,83.06,0.0,COc1cc2oc(cc2cc1O)c3ccc(O)cc3O,2546312,IC50,=,46.0,nM,7.34,IC50,=,0.046,uM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,526667,CHEMBL968170,B,Displacement of [3H]estradiol from estrogen receptor,1,Scientific Literature,,,,Intermediate,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,8,Homologous protein,,,43645,CHEMBL1155648,11141112.0,J. Nat. Prod.,2000.0,63.0,12.0,1672.0,,,,,
CHEMBL3805170,2085652,CHEMBL3805170,2085652,,7; RC8,517.69,7.54,78.79,2.0,CCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,16588386,IC50,=,49.0,nM,7.31,IC50,=,49.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1577035,CHEMBL3807011,B,Displacement of Fluormone ES2 from human recombinant full length untagged-ERalpha by fluorescence polarization competition binding assay,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,99314,CHEMBL3804822,27185013.0,Bioorg. Med. Chem.,2016.0,24.0,13.0,2914.0,,,,,
CHEMBL1414407,838291,CHEMBL1414407,838291,,SID48410353,407.54,4.25,58.1,0.0,O=C(CCCN1C(=S)Nc2ccccc2C1=O)N3CCC(CC3)c4ccccc4,4868767,IC50,=,50.0,nM,7.3,IC50,=,0.05,um,Not Active,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,688674,CHEMBL1614214,B,"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors ELISA Secondary Assay. (Class of assay: confirmatory) [Related pubchem assays: 713 (Primary dose response assay preceding this ELISA secondary assay.), 629 (Primary screen preceding this dose response confirmation assay.)]",7,PubChem BioAssays,Homo sapiens,,9606.0,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,51887,CHEMBL1201862,,,,,,,,,,,
CHEMBL3427500,1844893,CHEMBL3427500,1844893,,63,532.42,7.49,85.97,2.0,Cc1cc(OC(F)(F)F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccc(cc4OC2=O)C(F)F,15243217,IC50,=,50.0,nM,7.3,IC50,=,0.05,uM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1476876,CHEMBL3429910,B,Binding affinity to ER alpha (unknown origin) by LanthaScreen TR-FRET competitive binding assay,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,91767,CHEMBL3425438,25790336.0,J. Med. Chem.,2015.0,58.0,8.0,3522.0,,,,,
CHEMBL4078577,2218488,CHEMBL4078577,2218488,,21,443.59,5.16,69.56,1.0,OCCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,18063444,IC50,=,50.0,nM,7.3,IC50,=,50.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1664064,CHEMBL4013745,B,Downregulation of ERalpha in human MCF-7 cells assessed as reduction of estradiol-induced PgR mRNA levels after 24 hrs by RT-PCR method,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,,,104493,CHEMBL4011648,28657320.0,J Med Chem,2017.0,60.0,14.0,6321.0,,,,,
CHEMBL34679,45255,CHEMBL34679,45255,,16,493.99,5.72,79.23,1.0,Oc1ccc(cc1)[C@H]2[C@H](Oc3cc(O)cc(Cl)c3C2=O)c4ccc(OCCN5CCCCC5)cc4,1288033,IC50,=,58.0,nM,7.24,IC50,=,58.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,67364,CHEMBL676818,B,Binding affinity against human estrogen receptor alpha in competitive binding assay,1,Scientific Literature,,,,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,8,Homologous protein,,,6701,CHEMBL1147620,15006374.0,Bioorg. Med. Chem. Lett.,2004.0,14.0,6.0,1417.0,,,,,
CHEMBL3657177,1990044,CHEMBL3657177,1990044,,BDBM129660,416.52,5.02,57.86,1.0,CN(C)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,17643871,IC50,=,60.0,nM,7.22,IC50,=,60.0,nM,261343,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1528692,CHEMBL3705466,B,"Binding Assay: The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",37,BindingDB Database,Homo sapiens,,9606.0,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,94499,CHEMBL3639280,,,2014.0,,,,,,,,
CHEMBL1083186,615213,CHEMBL1083186,615213,,1b-(R),445.52,4.87,71.39,0.0,CN(C)CCOc1ccc(cc1)[C@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,3230326,IC50,=,61.0,nM,7.21,IC50,=,61.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,622102,CHEMBL1114101,F,Antagonist activity at estrogen receptor in human Ishikawa cells assessed as 17-beta-estradiol-induced alkaline phosphatase activity after 3 days by chemiluminescence assay,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,49994,CHEMBL1153760,19366247.0,J. Med. Chem.,2009.0,52.0,23.0,7544.0,672.0,CHEMBL3307675,Ishikawa,,
CHEMBL316003,136141,CHEMBL316003,136141,,9b,483.61,7.12,66.07,1.0,CCc1c(oc(c2ccc(O)cc2)c1c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,868239,IC50,=,65.0,nM,7.19,IC50,=,6.5e-08,M,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,67503,CHEMBL679894,B,Inhibitory activity against Estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,4434,CHEMBL1133963,11549460.0,Bioorg. Med. Chem. Lett.,2001.0,11.0,18.0,2521.0,,,,,
CHEMBL195465,324131,CHEMBL195465,324131,,30,413.57,4.68,29.95,0.0,CC1CN(CCN1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,1513822,IC50,=,69.0,nM,7.16,IC50,=,69.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306162,CHEMBL831528,B,Inhibition of [3H]estradiol binding to human estrogen receptor alpha expressed in HeLa cells,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21436,CHEMBL1141171,15658851.0,J. Med. Chem.,2005.0,48.0,2.0,364.0,308.0,CHEMBL3308376,HeLa,,
CHEMBL1322939,746823,CHEMBL1322939,746823,,SID48410333,424.53,2.89,81.57,0.0,Oc1ccccc1N2CCN(CC2)C(=O)CCCN3C(=S)Nc4ccccc4C3=O,4868769,IC50,=,70.0,nM,7.16,IC50,=,0.07,um,Not Active,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,688674,CHEMBL1614214,B,"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors ELISA Secondary Assay. (Class of assay: confirmatory) [Related pubchem assays: 713 (Primary dose response assay preceding this ELISA secondary assay.), 629 (Primary screen preceding this dose response confirmation assay.)]",7,PubChem BioAssays,Homo sapiens,,9606.0,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,51887,CHEMBL1201862,,,,,,,,,,,
CHEMBL4101673,2241584,CHEMBL4101673,2241584,,53i,420.46,6.61,66.76,1.0,Cc1cc(F)ccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,18113285,IC50,=,78.0,nM,7.11,IC50,=,78.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1674615,CHEMBL4024644,B,Induction of selective estrogen receptor alpha degradation in human MCF7 cells harboring TK-ERE-Luc assessed as reduction in estradiol-induced transcriptional activity after 24 hrs by luciferase reporter gene assay,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,,,104895,CHEMBL4020850,29562737.0,J Med Chem,2018.0,61.0,7.0,2837.0,,,,,
CHEMBL2403362,1570962,CHEMBL2403362,1570962,,12,312.45,5.76,40.46,1.0,CCCCC(CCCC)(c1ccc(O)cc1)c2ccc(O)cc2,13379689,IC50,=,79.0,nM,7.1,IC50,=,79.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,972070,CHEMBL2406174,B,Antagonist activity at human Gal4-ERalpha assessed as inhibition of 17beta-estradiol-induced effect by reporter gene assay,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,74221,CHEMBL2401681,23768907.0,Bioorg. Med. Chem. Lett.,2013.0,23.0,14.0,4031.0,,,,,
CHEMBL377694,351034,CHEMBL377694,351034,,18,321.21,4.2,37.3,0.0,CCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,1747448,IC50,=,79.0,nM,7.1,IC50,=,79.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,371967,CHEMBL852960,B,Binding affinity to ERalpha by scintillation proximity assay,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,31399,CHEMBL1138102,16632357.0,Bioorg. Med. Chem. Lett.,2006.0,16.0,13.0,3489.0,,,,,
CHEMBL3657174,1990041,CHEMBL3657174,1990041,,BDBM129657,486.61,5.95,67.09,1.0,COc1cc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)ccc1OCCN5CCCCC5,17643908,IC50,=,80.0,nM,7.1,IC50,=,80.0,nM,261380,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1528692,CHEMBL3705466,B,"Binding Assay: The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",37,BindingDB Database,Homo sapiens,,9606.0,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,94499,CHEMBL3639280,,,2014.0,,,,,,,,
CHEMBL346455,253143,CHEMBL346455,253143,,15,485.06,4.02,86.2,0.0,Oc1ccc(CCNc2nc(SCCCc3ccc(Cl)cc3)nc(n2)N4CCNCC4)cc1,551706,IC50,=,80.0,nM,7.1,IC50,=,80.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,67501,CHEMBL679892,B,In vitro inhibition of transcriptional activation induced by 1 nM 17-beta estradiol in T47D cells expressing estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,16774,CHEMBL1135674,12459017.0,J. Med. Chem.,2002.0,45.0,25.0,5492.0,594.0,CHEMBL3307606,T47D,,
CHEMBL211887,354437,CHEMBL211887,354437,,33,304.75,3.97,45.75,0.0,CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]nc(F)c4c3C2)Cl,1758848,IC50,=,82.0,nM,7.09,IC50,=,82.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,383638,CHEMBL868001,B,Binding affinity to human ERalpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,31545,CHEMBL1146005,16730987.0,Bioorg. Med. Chem. Lett.,2006.0,16.0,15.0,3896.0,,,,,
CHEMBL212992,357093,CHEMBL212992,357093,,8a,296.41,4.51,37.3,0.0,CCC[C@@H]1CC[C@@H]2C[C@]13Cc4cc(O)ccc4C3=C(C)C2=O,1760152,IC50,=,84.0,nM,7.08,IC50,=,84.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,405015,CHEMBL868058,B,Binding affinity to human recombinant ERalpha by scintillation proximity assay,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,31792,CHEMBL1149514,16815012.0,Bioorg. Med. Chem. Lett.,2006.0,16.0,17.0,4462.0,,,,,
CHEMBL1434189,858073,CHEMBL1434189,858073,,SID48410359,461.59,3.84,85.13,0.0,O=C(CCCCCN1C(=S)Nc2ccccc2C1=O)N3CCN(CC3)c4ccccc4C#N,4868764,IC50,=,90.0,nM,7.05,IC50,=,0.09,um,Not Active,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,688674,CHEMBL1614214,B,"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors ELISA Secondary Assay. (Class of assay: confirmatory) [Related pubchem assays: 713 (Primary dose response assay preceding this ELISA secondary assay.), 629 (Primary screen preceding this dose response confirmation assay.)]",7,PubChem BioAssays,Homo sapiens,,9606.0,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,51887,CHEMBL1201862,,,,,,,,,,,
CHEMBL202248,338944,CHEMBL202248,338944,,4s,356.24,3.37,57.61,0.0,CCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)cc2,1681713,IC50,=,90.0,nM,7.05,IC50,=,90.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,333816,CHEMBL865275,F,Inhibition of binding to ER in Ad5-wt-ER-infected HAECT1 cells by NF-kappaB-mediated luciferase reporter,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,30683,CHEMBL1149456,16300947.0,Bioorg. Med. Chem. Lett.,2006.0,16.0,4.0,854.0,,,,,
CHEMBL3657154,1990021,CHEMBL3657154,1990021,,BDBM129636,472.6,6.76,37.63,1.0,Cc1c(c2ccc(F)cc2)n(Cc3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc15,17643888,IC50,=,100.0,nM,7.0,IC50,=,100.0,nM,261360,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1528692,CHEMBL3705466,B,"Binding Assay: The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",37,BindingDB Database,Homo sapiens,,9606.0,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,94499,CHEMBL3639280,,,2014.0,,,,,,,,
CHEMBL371624,323113,CHEMBL371624,323113,,46,261.28,3.79,64.25,0.0,Oc1ccc(cc1)c2cc(C#N)c3cc(O)ccc3c2,1511413,IC50,=,105.0,nM,6.98,IC50,=,105.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306245,CHEMBL831155,B,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21284,CHEMBL1139538,15943471.0,J. Med. Chem.,2005.0,48.0,12.0,3953.0,,,,,
CHEMBL372029,323625,CHEMBL372029,323625,,38e,414.55,5.06,46.94,1.0,CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,1513965,IC50,=,108.0,nM,6.97,IC50,=,108.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306162,CHEMBL831528,B,Inhibition of [3H]estradiol binding to human estrogen receptor alpha expressed in HeLa cells,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21436,CHEMBL1141171,15658851.0,J. Med. Chem.,2005.0,48.0,2.0,364.0,308.0,CHEMBL3308376,HeLa,,
CHEMBL195807,323214,CHEMBL195807,323214,,49,295.73,4.44,64.25,0.0,Oc1ccc(cc1)c2cc(C#N)c3c(Cl)c(O)ccc3c2,1511543,IC50,=,109.0,nM,6.96,IC50,=,109.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306245,CHEMBL831155,B,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21284,CHEMBL1139538,15943471.0,J. Med. Chem.,2005.0,48.0,12.0,3953.0,,,,,
CHEMBL31128,44630,CHEMBL31128,44630,,2,409.53,4.85,59.0,0.0,CC(C)[C@@H]1[C@H](Oc2cc(O)ccc2C1=O)c3ccc(OCCN4CCCCC4)cc3,1297753,IC50,=,109.0,nM,6.96,IC50,=,109.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,67364,CHEMBL676818,B,Binding affinity against human estrogen receptor alpha in competitive binding assay,1,Scientific Literature,,,,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,8,Homologous protein,,,6701,CHEMBL1147620,15006374.0,Bioorg. Med. Chem. Lett.,2004.0,14.0,6.0,1417.0,,,,,
